,x,y,epoch,batch,difference
0,-0.0083503732457757,0.13579313457012177,1,7,0.0
1,-0.0083503732457757,0.13579313457012177,1,7,0.0
2,-0.0083503732457757,0.13579313457012177,1,7,0.0
3,-0.0083503732457757,0.13579313457012177,1,7,0.0
4,-0.0083503732457757,0.13579313457012177,1,7,0.0
5,-0.0083503732457757,0.13579313457012177,1,7,0.0
6,-0.0083503732457757,0.13579313457012177,1,7,0.0
7,-0.0083503732457757,0.13579313457012177,1,7,0.0
8,-0.0083503732457757,0.13579313457012177,1,7,0.0
9,-0.0083503732457757,0.13579313457012177,1,7,0.0
10,-0.0083503732457757,0.13579313457012177,1,7,0.0
11,-0.0083503732457757,0.13579313457012177,1,7,0.0
12,-0.0083503732457757,0.13579313457012177,1,7,0.0
13,-0.0083503732457757,0.13579313457012177,1,7,0.0
14,-0.0083503732457757,0.13579313457012177,1,7,0.0
15,-0.01602974347770214,0.2623125910758972,2,7,0.0
16,-0.01602974347770214,0.2623125910758972,2,7,0.0
17,-0.01602974347770214,0.2623125910758972,2,7,0.0
18,-0.01602974347770214,0.2623125910758972,2,7,0.0
19,-0.01602974347770214,0.2623125910758972,2,7,0.0
20,-0.01602974347770214,0.2623125910758972,2,7,0.0
21,-0.01602974347770214,0.2623125910758972,2,7,0.0
22,-0.01602974347770214,0.2623125910758972,2,7,0.0
23,-0.01602974347770214,0.2623125910758972,2,7,0.0
24,-0.01602974347770214,0.2623125910758972,2,7,0.0
25,-0.01602974347770214,0.2623125910758972,2,7,0.0
26,-0.01602974347770214,0.2623125910758972,2,7,0.0
27,-0.01602974347770214,0.2623125910758972,2,7,0.0
28,-0.01602974347770214,0.2623125910758972,2,7,0.0
29,-0.01602974347770214,0.2623125910758972,2,7,0.0
30,-0.02311912551522255,0.38034141063690186,3,7,0.0
31,-0.02311912551522255,0.38034141063690186,3,7,0.0
32,-0.02311912551522255,0.38034141063690186,3,7,0.0
33,-0.02311912551522255,0.38034141063690186,3,7,0.0
34,-0.02311912551522255,0.38034141063690186,3,7,0.0
35,-0.02311912551522255,0.38034141063690186,3,7,0.0
36,-0.02311912551522255,0.38034141063690186,3,7,0.0
37,-0.02311912551522255,0.38034141063690186,3,7,0.0
38,-0.02311912551522255,0.38034141063690186,3,7,0.0
39,-0.02311912551522255,0.38034141063690186,3,7,0.0
40,-0.02311912551522255,0.38034141063690186,3,7,0.0
41,-0.02311912551522255,0.38034141063690186,3,7,0.0
42,-0.02311912551522255,0.38034141063690186,3,7,0.0
43,-0.02311912551522255,0.38034141063690186,3,7,0.0
44,-0.02311912551522255,0.38034141063690186,3,7,0.0
45,-0.02968250773847103,0.49055665731430054,4,7,0.0
46,-0.02968250773847103,0.49055665731430054,4,7,0.0
47,-0.02968250773847103,0.49055665731430054,4,7,0.0
48,-0.02968250773847103,0.49055665731430054,4,7,0.0
49,-0.02968250773847103,0.49055665731430054,4,7,0.0
50,-0.02968250773847103,0.49055665731430054,4,7,0.0
51,-0.02968250773847103,0.49055665731430054,4,7,0.0
52,-0.02968250773847103,0.49055665731430054,4,7,0.0
53,-0.02968250773847103,0.49055665731430054,4,7,0.0
54,-0.02968250773847103,0.49055665731430054,4,7,0.0
55,-0.02968250773847103,0.49055665731430054,4,7,0.0
56,-0.02968250773847103,0.49055665731430054,4,7,0.0
57,-0.02968250773847103,0.49055665731430054,4,7,0.0
58,-0.02968250773847103,0.49055665731430054,4,7,0.0
59,-0.02968250773847103,0.49055665731430054,4,7,0.0
60,-0.03577115386724472,0.5935519933700562,5,7,0.0
61,-0.03577115386724472,0.5935519933700562,5,7,0.0
62,-0.03577115386724472,0.5935519933700562,5,7,0.0
63,-0.03577115386724472,0.5935519933700562,5,7,0.0
64,-0.03577115386724472,0.5935519933700562,5,7,0.0
65,-0.03577115386724472,0.5935519933700562,5,7,0.0
66,-0.03577115386724472,0.5935519933700562,5,7,0.0
67,-0.03577115386724472,0.5935519933700562,5,7,0.0
68,-0.03577115386724472,0.5935519933700562,5,7,0.0
69,-0.03577115386724472,0.5935519933700562,5,7,0.0
70,-0.03577115386724472,0.5935519933700562,5,7,0.0
71,-0.03577115386724472,0.5935519933700562,5,7,0.0
72,-0.03577115386724472,0.5935519933700562,5,7,0.0
73,-0.03577115386724472,0.5935519933700562,5,7,0.0
74,-0.03577115386724472,0.5935519933700562,5,7,0.0
75,-0.041426707059144974,0.6898526549339294,6,7,0.0
76,-0.041426707059144974,0.6898526549339294,6,7,0.0
77,-0.041426707059144974,0.6898526549339294,6,7,0.0
78,-0.041426707059144974,0.6898526549339294,6,7,0.0
79,-0.041426707059144974,0.6898526549339294,6,7,0.0
80,-0.041426707059144974,0.6898526549339294,6,7,0.0
81,-0.041426707059144974,0.6898526549339294,6,7,0.0
82,-0.041426707059144974,0.6898526549339294,6,7,0.0
83,-0.041426707059144974,0.6898526549339294,6,7,0.0
84,-0.041426707059144974,0.6898526549339294,6,7,0.0
85,-0.041426707059144974,0.6898526549339294,6,7,0.0
86,-0.041426707059144974,0.6898526549339294,6,7,0.0
87,-0.041426707059144974,0.6898526549339294,6,7,0.0
88,-0.041426707059144974,0.6898526549339294,6,7,0.0
89,-0.041426707059144974,0.6898526549339294,6,7,0.0
90,-0.04668344184756279,0.7799261808395386,7,7,0.0
91,-0.04668344184756279,0.7799261808395386,7,7,0.0
92,-0.04668344184756279,0.7799261808395386,7,7,0.0
93,-0.04668344184756279,0.7799261808395386,7,7,0.0
94,-0.04668344184756279,0.7799261808395386,7,7,0.0
95,-0.04668344184756279,0.7799261808395386,7,7,0.0
96,-0.04668344184756279,0.7799261808395386,7,7,0.0
97,-0.04668344184756279,0.7799261808395386,7,7,0.0
98,-0.04668344184756279,0.7799261808395386,7,7,0.0
99,-0.04668344184756279,0.7799261808395386,7,7,0.0
100,-0.04668344184756279,0.7799261808395386,7,7,0.0
101,-0.04668344184756279,0.7799261808395386,7,7,0.0
102,-0.04668344184756279,0.7799261808395386,7,7,0.0
103,-0.04668344184756279,0.7799261808395386,7,7,0.0
104,-0.04668344184756279,0.7799261808395386,7,7,0.0
105,-0.051569998264312744,0.8641910552978516,8,7,0.0
106,-0.051569998264312744,0.8641910552978516,8,7,0.0
107,-0.051569998264312744,0.8641910552978516,8,7,0.0
108,-0.051569998264312744,0.8641910552978516,8,7,0.0
109,-0.051569998264312744,0.8641910552978516,8,7,0.0
110,-0.051569998264312744,0.8641910552978516,8,7,0.0
111,-0.051569998264312744,0.8641910552978516,8,7,0.0
112,-0.051569998264312744,0.8641910552978516,8,7,0.0
113,-0.051569998264312744,0.8641910552978516,8,7,0.0
114,-0.051569998264312744,0.8641910552978516,8,7,0.0
115,-0.051569998264312744,0.8641910552978516,8,7,0.0
116,-0.051569998264312744,0.8641910552978516,8,7,0.0
117,-0.051569998264312744,0.8641910552978516,8,7,0.0
118,-0.051569998264312744,0.8641910552978516,8,7,0.0
119,-0.051569998264312744,0.8641910552978516,8,7,0.0
120,-0.0561106875538826,0.9430230855941772,9,7,0.0
121,-0.0561106875538826,0.9430230855941772,9,7,0.0
122,-0.0561106875538826,0.9430230855941772,9,7,0.0
123,-0.0561106875538826,0.9430230855941772,9,7,0.0
124,-0.0561106875538826,0.9430230855941772,9,7,0.0
125,-0.0561106875538826,0.9430230855941772,9,7,0.0
126,-0.0561106875538826,0.9430230855941772,9,7,0.0
127,-0.0561106875538826,0.9430230855941772,9,7,0.0
128,-0.0561106875538826,0.9430230855941772,9,7,0.0
129,-0.0561106875538826,0.9430230855941772,9,7,0.0
130,-0.0561106875538826,0.9430230855941772,9,7,0.0
131,-0.0561106875538826,0.9430230855941772,9,7,0.0
132,-0.0561106875538826,0.9430230855941772,9,7,0.0
133,-0.0561106875538826,0.9430230855941772,9,7,0.0
134,-0.0561106875538826,0.9430230855941772,9,7,0.0
135,-0.060326527804136276,1.0167614221572876,10,7,0.0
136,-0.060326527804136276,1.0167614221572876,10,7,0.0
137,-0.060326527804136276,1.0167614221572876,10,7,0.0
138,-0.060326527804136276,1.0167614221572876,10,7,0.0
139,-0.060326527804136276,1.0167614221572876,10,7,0.0
140,-0.060326527804136276,1.0167614221572876,10,7,0.0
141,-0.060326527804136276,1.0167614221572876,10,7,0.0
142,-0.060326527804136276,1.0167614221572876,10,7,0.0
143,-0.060326527804136276,1.0167614221572876,10,7,0.0
144,-0.060326527804136276,1.0167614221572876,10,7,0.0
145,-0.060326527804136276,1.0167614221572876,10,7,0.0
146,-0.060326527804136276,1.0167614221572876,10,7,0.0
147,-0.060326527804136276,1.0167614221572876,10,7,0.0
148,-0.060326527804136276,1.0167614221572876,10,7,0.0
149,-0.060326527804136276,1.0167614221572876,10,7,0.0
150,-0.06423604488372803,1.085713505744934,11,7,0.0
151,-0.06423604488372803,1.085713505744934,11,7,0.0
152,-0.06423604488372803,1.085713505744934,11,7,0.0
153,-0.06423604488372803,1.085713505744934,11,7,0.0
154,-0.06423604488372803,1.085713505744934,11,7,0.0
155,-0.06423604488372803,1.085713505744934,11,7,0.0
156,-0.06423604488372803,1.085713505744934,11,7,0.0
157,-0.06423604488372803,1.085713505744934,11,7,0.0
158,-0.06423604488372803,1.085713505744934,11,7,0.0
159,-0.06423604488372803,1.085713505744934,11,7,0.0
160,-0.06423604488372803,1.085713505744934,11,7,0.0
161,-0.06423604488372803,1.085713505744934,11,7,0.0
162,-0.06423604488372803,1.085713505744934,11,7,0.0
163,-0.06423604488372803,1.085713505744934,11,7,0.0
164,-0.06423604488372803,1.085713505744934,11,7,0.0
165,-0.06785589456558228,1.1501598358154297,12,7,0.0
166,-0.06785589456558228,1.1501598358154297,12,7,0.0
167,-0.06785589456558228,1.1501598358154297,12,7,0.0
168,-0.06785589456558228,1.1501598358154297,12,7,0.0
169,-0.06785589456558228,1.1501598358154297,12,7,0.0
170,-0.06785589456558228,1.1501598358154297,12,7,0.0
171,-0.06785589456558228,1.1501598358154297,12,7,0.0
172,-0.06785589456558228,1.1501598358154297,12,7,0.0
173,-0.06785589456558228,1.1501598358154297,12,7,0.0
174,-0.06785589456558228,1.1501598358154297,12,7,0.0
175,-0.06785589456558228,1.1501598358154297,12,7,0.0
176,-0.06785589456558228,1.1501598358154297,12,7,0.0
177,-0.06785589456558228,1.1501598358154297,12,7,0.0
178,-0.06785589456558228,1.1501598358154297,12,7,0.0
179,-0.06785589456558228,1.1501598358154297,12,7,0.0
180,-0.0712013840675354,1.2103581428527832,13,7,0.0
181,-0.0712013840675354,1.2103581428527832,13,7,0.0
182,-0.0712013840675354,1.2103581428527832,13,7,0.0
183,-0.0712013840675354,1.2103581428527832,13,7,0.0
184,-0.0712013840675354,1.2103581428527832,13,7,0.0
185,-0.0712013840675354,1.2103581428527832,13,7,0.0
186,-0.0712013840675354,1.2103581428527832,13,7,0.0
187,-0.0712013840675354,1.2103581428527832,13,7,0.0
188,-0.0712013840675354,1.2103581428527832,13,7,0.0
189,-0.0712013840675354,1.2103581428527832,13,7,0.0
190,-0.0712013840675354,1.2103581428527832,13,7,0.0
191,-0.0712013840675354,1.2103581428527832,13,7,0.0
192,-0.0712013840675354,1.2103581428527832,13,7,0.0
193,-0.0712013840675354,1.2103581428527832,13,7,0.0
194,-0.0712013840675354,1.2103581428527832,13,7,0.0
195,-0.0742868185043335,1.2665469646453857,14,7,0.0
196,-0.0742868185043335,1.2665469646453857,14,7,0.0
197,-0.0742868185043335,1.2665469646453857,14,7,0.0
198,-0.0742868185043335,1.2665469646453857,14,7,0.0
199,-0.0742868185043335,1.2665469646453857,14,7,0.0
200,-0.0742868185043335,1.2665469646453857,14,7,0.0
201,-0.0742868185043335,1.2665469646453857,14,7,0.0
202,-0.0742868185043335,1.2665469646453857,14,7,0.0
203,-0.0742868185043335,1.2665469646453857,14,7,0.0
204,-0.0742868185043335,1.2665469646453857,14,7,0.0
205,-0.0742868185043335,1.2665469646453857,14,7,0.0
206,-0.0742868185043335,1.2665469646453857,14,7,0.0
207,-0.0742868185043335,1.2665469646453857,14,7,0.0
208,-0.0742868185043335,1.2665469646453857,14,7,0.0
209,-0.0742868185043335,1.2665469646453857,14,7,0.0
210,-0.07712578028440475,1.31894850730896,15,7,0.0
211,-0.07712578028440475,1.31894850730896,15,7,0.0
212,-0.07712578028440475,1.31894850730896,15,7,0.0
213,-0.07712578028440475,1.31894850730896,15,7,0.0
214,-0.07712578028440475,1.31894850730896,15,7,0.0
215,-0.07712578028440475,1.31894850730896,15,7,0.0
216,-0.07712578028440475,1.31894850730896,15,7,0.0
217,-0.07712578028440475,1.31894850730896,15,7,0.0
218,-0.07712578028440475,1.31894850730896,15,7,0.0
219,-0.07712578028440475,1.31894850730896,15,7,0.0
220,-0.07712578028440475,1.31894850730896,15,7,0.0
221,-0.07712578028440475,1.31894850730896,15,7,0.0
222,-0.07712578028440475,1.31894850730896,15,7,0.0
223,-0.07712578028440475,1.31894850730896,15,7,0.0
224,-0.07712578028440475,1.31894850730896,15,7,0.0
225,-0.0797313004732132,1.3677717447280884,16,7,0.0
226,-0.0797313004732132,1.3677717447280884,16,7,0.0
227,-0.0797313004732132,1.3677717447280884,16,7,0.0
228,-0.0797313004732132,1.3677717447280884,16,7,0.0
229,-0.0797313004732132,1.3677717447280884,16,7,0.0
230,-0.0797313004732132,1.3677717447280884,16,7,0.0
231,-0.0797313004732132,1.3677717447280884,16,7,0.0
232,-0.0797313004732132,1.3677717447280884,16,7,0.0
233,-0.0797313004732132,1.3677717447280884,16,7,0.0
234,-0.0797313004732132,1.3677717447280884,16,7,0.0
235,-0.0797313004732132,1.3677717447280884,16,7,0.0
236,-0.0797313004732132,1.3677717447280884,16,7,0.0
237,-0.0797313004732132,1.3677717447280884,16,7,0.0
238,-0.0797313004732132,1.3677717447280884,16,7,0.0
239,-0.0797313004732132,1.3677717447280884,16,7,0.0
240,-0.0821160227060318,1.413214087486267,17,7,0.0
241,-0.0821160227060318,1.413214087486267,17,7,0.0
242,-0.0821160227060318,1.413214087486267,17,7,0.0
243,-0.0821160227060318,1.413214087486267,17,7,0.0
244,-0.0821160227060318,1.413214087486267,17,7,0.0
245,-0.0821160227060318,1.413214087486267,17,7,0.0
246,-0.0821160227060318,1.413214087486267,17,7,0.0
247,-0.0821160227060318,1.413214087486267,17,7,0.0
248,-0.0821160227060318,1.413214087486267,17,7,0.0
249,-0.0821160227060318,1.413214087486267,17,7,0.0
250,-0.0821160227060318,1.413214087486267,17,7,0.0
251,-0.0821160227060318,1.413214087486267,17,7,0.0
252,-0.0821160227060318,1.413214087486267,17,7,0.0
253,-0.0821160227060318,1.413214087486267,17,7,0.0
254,-0.0821160227060318,1.413214087486267,17,7,0.0
255,-0.08429215848445892,1.4554635286331177,18,7,0.0
256,-0.08429215848445892,1.4554635286331177,18,7,0.0
257,-0.08429215848445892,1.4554635286331177,18,7,0.0
258,-0.08429215848445892,1.4554635286331177,18,7,0.0
259,-0.08429215848445892,1.4554635286331177,18,7,0.0
260,-0.08429215848445892,1.4554635286331177,18,7,0.0
261,-0.08429215848445892,1.4554635286331177,18,7,0.0
262,-0.08429215848445892,1.4554635286331177,18,7,0.0
263,-0.08429215848445892,1.4554635286331177,18,7,0.0
