,epoch,batch,fixed point,x_mean,x_var,y_mean,y_var
183,108,7,0,2.7371480464935303,0.0,2.4794929027557373,0.0
184,108,7,1,-2.5571804642677307,1.258675702853801e-13,1.4517882466316223,4.0602442043434294e-15
185,109,7,0,2.74937641620636,1.6240976816761492e-13,2.4774713218212128,7.1054273508305006e-15
186,109,7,1,-2.573704242706299,0.0,1.4527194499969482,0.0
187,109,7,2,-2.573704719543457,0.0,1.4527193307876587,0.0
188,110,7,0,2.7612133026123047,7.105427356272786e-14,2.4753997060987682,6.315935431289522e-15
189,110,7,1,-2.5898910760879517,1.7053025658242404e-14,1.453723967075348,4.26325642744256e-15
190,111,7,0,2.7726578182644315,1.1052887010050094e-13,2.4732836617363825,1.5789838570976127e-14
191,111,7,1,-2.605717658996582,0.0,1.4548001289367676,0.0
192,111,7,2,-2.60571813583374,0.0,1.4548001289367676,0.0
193,112,7,0,2.783712387084961,0.0,2.4711287021636963,0.0
194,112,7,1,2.783712148666382,0.0,2.4711287021636963,0.0
195,112,7,2,-2.6211671829223633,0.0,1.4559459686279297,0.0
196,112,7,3,-2.6211674213409424,0.0,1.45594584941864,0.0
197,112,7,4,-2.6211678981781006,0.0,1.4559457302093506,0.0
198,113,7,0,2.7943789618355885,8.391171366525108e-14,2.468939781188965,0.0
199,113,7,1,-2.6362268924713135,4.872293046245697e-14,1.4571580737829208,5.8366010432710055e-15
200,114,7,0,2.8046626363481795,1.3534147355962444e-14,2.466721773147583,0.0
201,114,7,1,-2.6508841812610626,1.370332418885238e-13,1.4584334343671799,3.806478941671002e-15
202,115,7,0,2.8145687580108643,1.477928890212106e-13,2.4644799015738745,5.167583531312615e-15
203,115,7,1,-2.665134072303772,1.8947806269289485e-14,1.459768295288086,0.0
204,116,7,0,2.824103683233261,8.018982301424677e-14,2.462218701839447,1.2180732623258069e-14
205,116,7,1,-2.6789700303758894,1.0827317879635658e-13,1.4611591441290719,1.2857439981681326e-14
206,117,7,0,2.8332743644714355,0.0,2.45994234085083,0.0
207,117,7,1,2.8332736492156982,0.0,2.45994234085083,0.0
208,117,7,2,-2.692390024662018,1.4210854706378744e-14,1.4626011848449707,0.0
209,118,7,0,2.8420886993408203,0.0,2.457655429840088,0.0
210,118,7,1,2.842088460922241,0.0,2.457655429840088,0.0
211,118,7,2,-2.7053942680358887,0.0,1.4640905857086182,0.0
212,118,7,3,-2.705394506454468,0.0,1.4640905857086182,0.0
213,119,7,0,2.850555509328842,1.289127535266182e-13,2.455362021923065,1.2180732621925575e-14
214,119,7,1,-2.7179838929857527,5.142975993386794e-14,1.4656228848866053,6.767073690354793e-15
215,120,7,0,2.8586840629577637,0.0,2.4530661702156067,1.4210854706378744e-14
216,120,7,1,-2.7301604747772217,0.0,1.4671943187713623,0.0
217,120,7,2,-2.73016095161438,0.0,1.4671943187713623,0.0
218,121,7,0,2.8664838473002114,1.5631940185729587e-13,2.450771225823297,1.5789838640448794e-14
219,121,7,1,-2.7419310410817466,1.2884508273704763e-13,1.4688000082969666,4.263256391002497e-15
220,122,7,0,2.873964468638102,7.57912251300975e-14,2.4484806855519614,1.8947806295759265e-14
221,122,7,1,-2.7532973289489746,0.0,1.4704363346099854,0.0
222,122,7,2,-2.753297805786133,0.0,1.4704362154006958,0.0
223,122,7,3,-2.75329852104187,0.0,1.4704360961914062,0.0
224,123,7,0,2.881136655807495,6.496390724839107e-14,2.446197986602783,0.0
225,123,7,1,-2.7642692497798373,1.2992781454134262e-13,1.4720984867640905,1.624097682035682e-14
226,124,7,0,2.888009262084961,7.326485098556403e-14,2.443925380706787,0.0
227,124,7,1,-2.774851846694946,6.821210261708775e-14,1.473783016204834,0.0
228,125,7,0,2.8945939540863037,0.0,2.441666603088379,0.0
229,125,7,1,2.8945934772491455,0.0,2.4416663646698,0.0
230,125,7,2,-2.7850540479024253,8.33703476773415e-14,1.4754859606424968,3.789561258975388e-15
231,126,7,0,2.9008995592594147,6.394884620706483e-14,2.4394235610961914,0.0
232,126,7,1,-2.794883898326329,1.8406440395342801e-13,1.4772040843963623,9.473903164643828e-15
233,127,7,0,2.906937450170517,1.1267177669401084e-13,2.4371990263462067,1.5225915762506465e-14
234,127,7,1,-2.8043504442487444,3.2481953649704964e-14,1.478933470589774,6.767073664557262e-15
235,128,7,0,2.9127178457048206,3.473764486011795e-14,2.4349951214260526,1.105288700929434e-14
236,128,7,1,-2.8134621381759644,3.979039319727166e-14,1.4806711475054424,2.3684757859552334e-15
237,129,7,0,2.918250322341919,1.5916157283143826e-13,2.4328136444091797,0.0
238,129,7,1,-2.8222299416859946,5.6843418806765546e-14,1.4824137952592635,6.315935442213558e-15
239,130,7,0,2.9235448837280273,0.0,2.4306564331054688,0.0
240,130,7,1,2.923544406890869,0.0,2.4306564331054688,0.0
241,130,7,2,-2.830662250518799,0.0,1.484158635139465,0.0
242,130,7,3,-2.830662727355957,0.0,1.4841585159301758,0.0
243,131,7,0,2.9286105632781982,1.1368683771499858e-13,2.428525447845459,0.0
244,131,7,1,-2.8387699127197266,0.0,1.4859029054641724,0.0
245,131,7,2,-2.8387703895568848,0.0,1.4859027862548828,0.0
246,132,7,0,2.933458089828491,0.0,2.426421642303467,0.0
247,132,7,1,2.933457851409912,0.0,2.426421642303467,0.0
248,132,7,2,-2.8465627431869502,5.6843418737282375e-14,1.4876437485218048,3.552713678800501e-15
249,133,7,0,2.9380957815382214,6.315935420481029e-15,2.4243471357557507,6.315935420481029e-15
250,133,7,1,-2.8540494441986084,0.0,1.489379644393921,0.0
251,133,7,2,-2.8540496826171875,0.0,1.4893794059753418,0.0
252,134,7,0,2.942533564567566,2.4063713984115553e-13,2.422302222251892,5.684341888919184e-15
253,134,7,1,-2.861241674423218,4.547473509129339e-14,1.4911072731018067,4.263256411913623e-15
254,135,7,0,2.946779489517212,2.111326986262905e-13,2.4202883541584015,2.334640417497472e-14
255,135,7,1,-2.8681479522160123,1.6240976844851873e-14,1.4928255081176758,0.0
256,136,7,0,2.950841760635376,1.2884508274769622e-13,2.4183062314987183,1.57898385665645e-14
257,136,7,1,-2.874778175354004,1.0231815394548396e-13,1.4945319652557374,2.8421709440330175e-15
258,137,7,0,2.95472936630249,2.2737367546358626e-14,2.4163568019866943,0.0
259,137,7,1,-2.8811417579650875,1.307398634504445e-13,1.4962252140045165,2.8421709300260928e-15
260,138,7,0,2.95844966173172,1.5834952386780025e-13,2.414440631866455,0.0
261,138,7,1,-2.8872478689466203,3.2481953649704964e-14,1.497903687613351,2.0301221016150093e-15
262,139,7,0,2.962010383605957,0.0,2.412558078765869,0.0
263,139,7,1,2.962009906768799,0.0,2.412558078765869,0.0
264,139,7,2,2.9620096683502197,0.0,2.412558078765869,0.0
265,139,7,3,-2.893106698989868,3.789561257387201e-14,1.4995660483837128,3.552713678800501e-15
266,140,7,0,2.9654183149337774,3.0884924221092123e-13,2.410709524154663,2.7790115891647006e-14
267,140,7,1,-2.8987255096435547,0.0,1.5012109279632568,0.0
268,141,7,0,2.968680673175388,2.526374172629251e-14,2.408895254135132,0.0
269,141,7,1,-2.9041148821512857,1.515824503590155e-14,1.50283682346344,0.0
270,142,7,0,2.971804584775652,6.496390724428556e-14,2.407115868159703,1.3534147353945699e-14
271,142,7,1,-2.9092816412448883,6.394884619309167e-14,1.5044435858726501,4.060244202551768e-15
272,143,7,0,2.9747961248670305,1.651165976306948e-13,2.4053709166390553,8.120488402048407e-15
273,143,7,1,-2.914235234260559,3.085785595882622e-13,1.5060297399759293,1.3957089449121816e-14
274,144,7,0,2.977660655975342,0.0,2.403660774230957,0.0
275,144,7,1,2.9776601791381836,0.0,2.403660774230957,0.0
276,144,7,2,2.9776599407196045,0.0,2.403660535812378,0.0
277,144,7,3,-2.918982914515904,3.2481953640881706e-14,1.5075945854187012,0.0
278,145,7,0,2.9804042100906374,2.589533525898994e-14,2.4019851684570312,0.0
279,145,7,1,-2.9235323905944823,1.5916157279967453e-13,1.5091377258300782,2.8421709440330175e-15
280,146,7,0,2.9830330099378313,3.248195363205845e-14,2.4003443717956543,0.0
281,146,7,1,-2.9278926253318787,1.2586757031797215e-13,1.5106581449508667,8.120488408686859e-15
282,147,7,0,2.985552648703257,8.741828807990646e-14,2.398737668991089,0.0
283,147,7,1,-2.9320695400238037,5.684341886080802e-14,1.512155572573344,4.736951573939816e-15
284,148,7,0,2.9879672527313232,0.0,2.397165298461914,0.0
285,148,7,1,2.987966775894165,0.0,2.397165298461914,0.0
286,148,7,2,-2.936070591211319,6.394884624720166e-14,1.513629674911499,0.0
287,149,7,0,2.9902810785505505,2.33689610810679e-13,2.3956268628438315,1.4210854717202994e-14
288,149,7,1,-2.939902424812317,1.5347723114229263e-13,1.5150801539421082,4.263256414560601e-15
289,150,7,0,2.992499828338623,0.0,2.3941221237182617,0.0
290,150,7,1,2.992499351501465,0.0,2.3941221237182617,0.0
291,150,7,2,-2.9435723225275674,9.473903150526611e-15,1.5165067712465923,2.3684757876316528e-15
292,151,7,0,2.994627316792806,1.8474111133085507e-13,2.392650604248047,0.0
293,151,7,1,-2.9470855394999185,2.880066556306016e-13,1.517909288406372,0.0
294,152,7,0,2.9966672333804043,8.268133651390558e-14,2.3912119648673316,5.167583531312615e-15
295,152,7,1,-2.9504488706588745,5.684341887845453e-14,1.5192874073982239,1.4210854719613633e-14
296,153,7,0,2.998624404271444,2.842170943405936e-14,2.389805793762207,0.0
297,153,7,1,-2.95366895198822,8.526512829121202e-14,1.5206413666407268,9.473903139938698e-15
298,154,7,0,3.000502276420593,5.1159076963495066e-14,2.3884315490722656,0.0
299,154,7,1,-2.9567506313323975,1.989519660194455e-13,1.521971082687378,9.947598298325297e-15
300,155,7,0,3.0023040771484375,6.821210263826358e-14,2.3870888153711953,9.473903133233021e-15
301,155,7,1,-2.9596998161739774,1.8158314364478925e-13,1.523276302549574,6.3159354177447665e-15
302,156,7,0,3.004032532374064,9.947598297124702e-14,2.385777235031128,0.0
303,156,7,1,-2.962520956993103,2.899014362007088e-13,1.5245576898256938,1.3737159564734281e-14
304,157,7,0,3.0056921111212835,5.842240273594604e-14,2.3844962120056152,0.0
305,157,7,1,-2.965220848719279,3.789561256963685e-14,1.5258147915204365,2.3684757872787223e-15
306,158,7,0,3.0072851181030273,1.299278145101791e-13,2.383245050907135,1.218073261947667e-14
307,158,7,1,-2.9678028651646207,3.3835368369381527e-13,1.52704804284232,8.797195782726388e-15
308,159,7,0,3.0088137217930386,5.4136589375784014e-14,2.382023777280535,8.120488412048102e-15
309,159,7,1,-2.9702725410461426,8.120488413015659e-14,1.5282577872276306,4.0602442043434294e-15
310,160,7,0,3.010281801223755,5.68434189051449e-14,2.380831241607666,0.0
311,160,7,1,-2.9726341168085733,5.4948638248349216e-14,1.5294438401858008,2.3684757694557374e-15
312,161,7,0,3.0116919040679933,1.0358134099432703e-13,2.379667043685913,0.0
313,161,7,1,-2.9748921394348145,0.0,1.5306066989898681,4.263256411913623e-15
314,162,7,0,3.013045811653137,5.621182532097261e-14,2.3785306453704833,1.5158245026355627e-14
315,162,7,1,-2.9770508766174317,1.307398633825054e-13,1.5317464351654055,4.263256400443385e-15
316,163,7,0,3.0143465995788574,2.842170943040401e-14,2.3774216175079346,0.0
317,163,7,1,-2.979113817214966,0.0,1.5328634977340698,0.0
318,163,7,2,-2.979114055633545,0.0,1.5328633785247805,0.0
319,163,7,3,-2.979114294052124,0.0,1.5328633785247805,0.0
320,164,7,0,3.015595038731893,2.842170943075064e-14,2.3763391971588135,0.0
321,164,7,1,-2.9810847838719687,7.768600576761436e-14,1.5339583555857341,9.473903152467726e-15
322,165,7,0,3.0167950789133706,9.947598312117943e-14,2.3752830028533936,0.0
323,165,7,1,-2.98296856880188,6.82121026223817e-14,1.5350308418273926,0.0
324,166,7,0,3.0179483691851297,7.708312104121127e-14,2.3742523193359375,0.0
325,166,7,1,-2.9847676753997803,1.7053025658242404e-13,1.5360815525054932,0.0
326,167,7,0,3.0190560136522566,1.0827317878862571e-13,2.373246567589896,1.624097681989465e-14
327,167,7,1,-2.986486256122589,4.466268625155912e-14,1.5371107906103134,1.7763568386529746e-15
328,168,7,0,3.0201209121280246,8.21071605820114e-14,2.3722653653886585,6.31593542971394e-15
329,168,7,1,-2.988127827644348,8.526512828062411e-14,1.5381190776824951,0.0
330,169,7,0,3.0211448669433594,0.0,2.3713080883026123,0.0
331,169,7,1,3.021144390106201,0.0,2.3713080883026123,0.0
332,169,7,2,3.021144151687622,0.0,2.3713080883026123,0.0
333,169,7,3,3.021143913269043,0.0,2.3713080883026123,0.0
334,169,7,4,-2.9896950721740723,0.0,1.5391064882278442,0.0
335,169,7,5,-2.9896955490112305,0.0,1.539106369018555,0.0
336,170,7,0,3.022128105163574,0.0,2.3703742027282715,0.0
337,170,7,1,3.022127866744995,0.0,2.3703742027282715,0.0
338,170,7,2,3.022127151489258,0.0,2.3703742027282715,0.0
339,170,7,3,-2.99119119644165,3.979039319330119e-14,1.5400736331939695,0.0
