,epoch,batch,fixed point,x_mean,x_var,y_mean,y_var
0,0.0,0.0,0,0.07479192521119307,2.4539271988818288e-09,0.06520474127189235,4.0097129921330975e-09
1,0.0,0.0,1,0.09123493106135193,5.097064050034554e-09,0.0372813084804364,1.071181699548836e-08
2,0.0,0.0,2,0.0839026029224593,8.799554879707732e-09,0.09318456460645598,2.7944170059002624e-08
3,0.0,1.0,0,0.08790274409532925,1.3444808851294417e-08,0.06595602587298093,7.170479092374006e-09
4,0.0,1.0,1,0.02327099361570201,7.21901503905533e-09,0.06568845459639519,1.001052107590701e-08
5,0.0,1.0,2,0.046529595817658656,1.5296980835880092e-08,0.035618635009365004,1.52372789249399e-08
6,0.0,2.0,0,0.02601782699479787,1.2124398639708357e-08,0.04273767544228185,1.5105427914090037e-08
7,0.0,2.0,1,0.01819833685514179,2.2126077068298616e-08,0.00451667676123981,8.808682376617435e-09
8,0.0,2.0,2,0.0070290371468624295,8.340291548420413e-09,0.0728303876998195,5.802712507169628e-09
9,0.0,3.0,0,0.0625098134919557,1.0762209947203654e-08,0.08448657098015772,1.3704864085249367e-08
10,0.0,3.0,1,0.08856294720786363,1.8384083289869687e-08,0.04831836473192308,1.9924190523802817e-08
11,0.0,3.0,2,0.07132348260726709,1.0174942707089181e-08,0.06334526772591663,3.439831068915746e-09
12,0.0,4.0,0,0.01691560751247703,1.3928049905350272e-08,0.06870287165915216,1.1414833686716541e-08
13,0.0,4.0,1,0.0946838968648596,6.689949504031049e-09,0.01364529981644371,1.597950113354114e-08
14,0.0,4.0,2,0.0122117637580636,9.90224724985276e-09,0.022815992690107558,1.6501486594369216e-09
15,0.0,5.0,0,0.02276772623937627,2.9774746236767582e-09,0.07388627498151451,1.1896156335736345e-08
16,0.0,5.0,1,0.07516889053070182,5.976354878560861e-09,0.06026400693107996,4.583718497256048e-09
17,0.0,5.0,2,0.01437303154388086,1.769980420693115e-08,0.07267552028229782,7.366846175810415e-09
18,0.0,6.0,0,0.08164666405680224,9.75025672721721e-09,0.00495843693021365,7.509924661112322e-09
19,0.0,6.0,1,0.02162439978021704,2.1201242295983028e-08,0.028963048411118658,1.2543808960107084e-08
20,0.0,6.0,2,0.056779350015861915,6.951566358342247e-09,0.04063069191895634,1.0740583623109095e-08
21,0.0,7.0,0,0.08341499044546893,9.305266808949654e-09,0.09796141111844617,1.3953589162213488e-08
22,0.0,7.0,1,0.00468482902879272,1.2166121204350236e-08,0.03633401963642705,8.76097519573122e-09
23,0.0,7.0,2,0.06301044217658308,1.884011220244975e-08,0.08260037288484673,5.521931126912154e-09
24,0.0,8.0,0,0.06470368174305308,7.160445585833293e-09,0.0909706449096042,1.6931815804183456e-08
25,0.0,8.0,1,0.01306444264320471,1.086378422926576e-08,0.014086914386883708,5.541732543582515e-09
26,0.0,8.0,2,0.05720664695302234,8.52890046584873e-09,0.0037475354394437997,1.040077623785142e-08
27,0.0,9.0,0,0.0463109437543174,9.475734175232923e-09,0.08542004706781715,9.182645992537898e-09
28,0.0,9.0,1,0.06407671369171752,1.107747264154053e-08,0.06691606429242719,9.170544413413645e-09
29,0.0,9.0,2,0.03354855883607892,1.2554392498343545e-08,0.06761629969167589,1.7548346677282602e-08
30,1.0,0.0,0,0.08981989610586395,5.954411898133776e-09,0.0115702321511672,3.219629975339421e-08
31,1.0,0.0,1,0.03196231586849217,8.394499681545466e-09,0.0900793013162718,8.788631512249797e-09
32,1.0,0.0,2,0.03336403988154219,7.223598706502918e-09,0.02531391813254072,1.9219356973120938e-08
33,1.0,1.0,0,0.02609540814555137,8.842094866510635e-09,0.05344501336034539,7.2140463299536054e-09
34,1.0,1.0,1,0.014746832718660768,1.3880895198959776e-08,0.09676370905046225,8.06999291986828e-09
35,1.0,1.0,2,0.06143902820103092,1.2164649351118343e-08,0.02651790951963411,1.029875211687531e-08
36,1.0,2.0,0,0.013701955229335722,1.6457241177146383e-08,0.06770514821031068,9.64471316977812e-09
37,1.0,2.0,1,0.075238550738187,6.32155912459126e-09,0.05670131830247708,1.1544190844425118e-08
38,1.0,2.0,2,0.07248558107733385,1.161969249235026e-08,0.07882273559508747,9.03798232504934e-09
39,1.0,3.0,0,0.056526462201341776,1.3314770759856025e-08,0.07777967874474591,5.248007098623393e-09
40,1.0,3.0,1,0.01325919701381546,1.3412282876191426e-08,0.023627719189268228,4.85207887079538e-09
41,1.0,3.0,2,0.00083109815848765,8.388365958685832e-09,0.00077265349665199,7.163048034345615e-09
42,1.0,4.0,0,0.03644110907518387,8.624593369445276e-09,0.06016247134141896,4.485712409429504e-09
43,1.0,4.0,1,0.09884337570046298,5.615259707988093e-09,0.08247078378622066,4.166129809991189e-09
44,1.0,4.0,2,0.07249868013075236,1.1213483590709534e-08,0.02663498698698468,8.970490269777908e-09
45,1.0,5.0,0,0.08206222527838229,1.1791053053159286e-08,0.00669632636862409,4.768529564514376e-09
46,1.0,5.0,1,0.01833867398369238,1.90728828113878e-08,0.042472522515367914,5.40721000582858e-09
47,1.0,5.0,2,0.057433249052339,1.3181576345646347e-08,0.0897408369779292,2.4545227219196976e-09
48,1.0,6.0,0,0.07986063135890578,9.162767656822498e-09,0.07676512165855084,1.9526751673126628e-08
49,1.0,6.0,1,0.06805426153818243,1.4167352316043236e-08,0.00233704803830028,5.5621798031518665e-09
50,1.0,6.0,2,0.09784971509424892,4.854052974147113e-09,0.05305489148498459,1.0681969272330133e-08
51,1.0,7.0,0,0.03556405006509224,6.907329196086956e-09,0.05353354837770726,7.834310552624854e-09
52,1.0,7.0,1,0.0730662983816136,1.2564599205530855e-08,0.03597728523760428,1.6461839185454698e-08
53,1.0,7.0,2,0.02283786288334884,1.9342566032445382e-08,0.029354665580906148,1.4432197412648397e-08
54,1.0,8.0,0,0.00858845437648675,1.2308227227730272e-08,0.01834499815355397,8.441294346131857e-09
55,1.0,8.0,1,0.03743797391650772,8.406931028673551e-09,0.0689366091377798,8.008104030146301e-09
56,1.0,8.0,2,0.04883785958040615,8.309830026457986e-09,0.07511608737357053,6.212490121648242e-09
57,1.0,9.0,0,0.03388772385892697,4.990941270322335e-09,0.03579873589805413,1.184278786076565e-08
58,1.0,9.0,1,0.0770670643994263,2.2035889403802343e-09,0.09869107889475018,5.582115301698939e-09
59,1.0,9.0,2,0.0071036621437172405,1.4179241938617675e-08,0.08503291631902929,4.9216230566036136e-09
60,2.0,0.0,0,0.08525489192447115,3.792808260704673e-09,0.04442635248065371,9.33376946303861e-09
